2.0230037926e-01	1.0432315261e-01	0.0000000000e+00
2.0289739709e-01	1.0373832473e-01	0.0000000000e+00
2.0355195832e-01	1.0309760280e-01	0.0000000000e+00
2.0425967079e-01	1.0238654961e-01	0.0000000000e+00
2.0497960468e-01	1.0162770428e-01	0.0000000000e+00
2.0567562736e-01	1.0085647995e-01	0.0000000000e+00
2.0634047082e-01	1.0008603529e-01	0.0000000000e+00
2.0696748272e-01	9.9331052339e-02	0.0000000000e+00
2.0755013178e-01	9.8612190119e-02	0.0000000000e+00
2.0809334770e-01	9.7937732652e-02	0.0000000000e+00
2.0862856640e-01	9.7280126620e-02	0.0000000000e+00
2.0919364386e-01	9.6588891650e-02	0.0000000000e+00
2.0979637394e-01	9.5839563085e-02	0.0000000000e+00
2.1041455276e-01	9.5043152632e-02	0.0000000000e+00
2.1102184645e-01	9.4226069175e-02	0.0000000000e+00
2.1160854987e-01	9.3402370167e-02	0.0000000000e+00
2.1216625409e-01	9.2587044471e-02	0.0000000000e+00
2.1268420319e-01	9.1807356267e-02	0.0000000000e+00
2.1316377440e-01	9.1078370075e-02	0.0000000000e+00
2.1362896734e-01	9.0378233610e-02	0.0000000000e+00
2.1411214323e-01	8.9658587386e-02	0.0000000000e+00
2.1462371486e-01	8.8891612243e-02	0.0000000000e+00
2.1515507773e-01	8.8075621283e-02	0.0000000000e+00
2.1568577035e-01	8.7228441526e-02	0.0000000000e+00
2.1619969335e-01	8.6373622726e-02	0.0000000000e+00
2.1669443356e-01	8.5517886105e-02	0.0000000000e+00
2.1716800069e-01	8.4668088917e-02	0.0000000000e+00
2.1761502926e-01	8.3841529950e-02	0.0000000000e+00
2.1803553198e-01	8.3051891019e-02	0.0000000000e+00
2.1843568309e-01	8.2300690620e-02	0.0000000000e+00
2.1883353163e-01	8.1564645352e-02	0.0000000000e+00
2.1924769743e-01	8.0806228913e-02	0.0000000000e+00
2.1968099034e-01	8.0009177875e-02	0.0000000000e+00
2.2012805336e-01	7.9170696724e-02	0.0000000000e+00
2.2057714842e-01	7.8299036926e-02	0.0000000000e+00
2.2101203463e-01	7.7419429046e-02	0.0000000000e+00
2.2142658012e-01	7.6549724523e-02	0.0000000000e+00
2.2182296179e-01	7.5692502789e-02	0.0000000000e+00
2.2220391480e-01	7.4848848673e-02	0.0000000000e+00
2.2257230166e-01	7.4019019448e-02	0.0000000000e+00
2.2293065307e-01	7.3203158459e-02	0.0000000000e+00
2.2328104337e-01	7.2402013986e-02	0.0000000000e+00
2.2362586168e-01	7.1615323116e-02	0.0000000000e+00
2.2397195915e-01	7.0831780933e-02	0.0000000000e+00
2.2432580936e-01	7.0033800556e-02	0.0000000000e+00
2.2468751467e-01	6.9213910266e-02	0.0000000000e+00
2.2505405617e-01	6.8371122473e-02	0.0000000000e+00
2.2541869157e-01	6.7513008368e-02	0.0000000000e+00
2.2577346529e-01	6.6656702310e-02	0.0000000000e+00
2.2611643942e-01	6.5812340708e-02	0.0000000000e+00
2.2644951850e-01	6.4981187652e-02	0.0000000000e+00
2.2677543302e-01	6.4162143235e-02	0.0000000000e+00
2.2709779489e-01	6.3350241573e-02	0.0000000000e+00
2.2741867580e-01	6.2541597859e-02	0.0000000000e+00
2.2773858255e-01	6.1735931340e-02	0.0000000000e+00
2.2805820214e-01	6.0932498615e-02	0.0000000000e+00
2.2837934204e-01	6.0127112709e-02	0.0000000000e+00
2.2870294702e-01	5.9315336562e-02	0.0000000000e+00
2.2902840281e-01	5.8496022121e-02	0.0000000000e+00
2.2935386221e-01	5.7671090075e-02	0.0000000000e+00
2.2967616391e-01	5.6847523981e-02	0.0000000000e+00
2.2999405246e-01	5.6031144752e-02	0.0000000000e+00
2.3030836009e-01	5.5222885532e-02	0.0000000000e+00
2.3062141682e-01	5.4419687407e-02	0.0000000000e+00
2.3093631916e-01	5.3614067956e-02	0.0000000000e+00
2.3125392685e-01	5.2801229158e-02	0.0000000000e+00
2.3157317417e-01	5.1981059362e-02	0.0000000000e+00
2.3189008642e-01	5.1161319144e-02	0.0000000000e+00
2.3220064972e-01	5.0355582693e-02	0.0000000000e+00
2.3250757444e-01	4.9564034737e-02	0.0000000000e+00
2.3281804831e-01	4.8770640463e-02	0.0000000000e+00
2.3313404845e-01	4.7965683706e-02	0.0000000000e+00
2.3345149549e-01	4.7155528897e-02	0.0000000000e+00
2.3376768875e-01	4.6347344187e-02	0.0000000000e+00
2.3408297614e-01	4.5541353223e-02	0.0000000000e+00
2.3439808597e-01	4.4736026135e-02	0.0000000000e+00
2.3471320420e-01	4.3930845059e-02	0.0000000000e+00
2.3502831536e-01	4.3125804624e-02	0.0000000000e+00
2.3534340275e-01	4.2320902753e-02	0.0000000000e+00
2.3565844965e-01	4.1516137429e-02	0.0000000000e+00
2.3597342794e-01	4.0711535847e-02	0.0000000000e+00
2.3628828684e-01	3.9907204508e-02	0.0000000000e+00
2.3660300104e-01	3.9103240405e-02	0.0000000000e+00
2.3691757830e-01	3.8299665056e-02	0.0000000000e+00
2.3723203121e-01	3.7496487549e-02	0.0000000000e+00
2.3754637231e-01	3.6693716954e-02	0.0000000000e+00
2.3786061685e-01	3.5891355351e-02	0.0000000000e+00
2.3817484112e-01	3.5089243851e-02	0.0000000000e+00
2.3848914198e-01	3.4287054931e-02	0.0000000000e+00
2.3880351666e-01	3.3484599286e-02	0.0000000000e+00
2.3911789784e-01	3.2681847461e-02	0.0000000000e+00
2.3943221544e-01	3.1878777014e-02	0.0000000000e+00
2.3974639940e-01	3.1075365552e-02	0.0000000000e+00
2.4006033066e-01	3.0271716166e-02	0.0000000000e+00
2.4037360175e-01	2.9468763472e-02	0.0000000000e+00
2.4068592851e-01	2.8667723766e-02	0.0000000000e+00
2.4099742753e-01	2.7869022166e-02	0.0000000000e+00
2.4130868707e-01	2.7071868372e-02	0.0000000000e+00
2.4162095209e-01	2.6273152555e-02	0.0000000000e+00
2.4193470813e-01	2.5470090576e-02	0.0000000000e+00
2.4224943145e-01	2.4662208204e-02	0.0000000000e+00
2.4256338724e-01	2.3852211145e-02	0.0000000000e+00
2.4287440361e-01	2.3046048855e-02	0.0000000000e+00
2.4318211277e-01	2.2247291465e-02	0.0000000000e+00
2.4348766493e-01	2.1455637186e-02	0.0000000000e+00
2.4379457348e-01	2.0664062994e-02	0.0000000000e+00
2.4410569684e-01	1.9862587332e-02	0.0000000000e+00
2.4442074384e-01	1.9046966275e-02	0.0000000000e+00
2.4473834796e-01	1.8215127461e-02	0.0000000000e+00
2.4505613230e-01	1.7366648771e-02	0.0000000000e+00
2.4536552524e-01	1.6519022298e-02	0.0000000000e+00
2.4565906898e-01	1.5701068405e-02	0.0000000000e+00
2.4594120200e-01	1.4917132143e-02	0.0000000000e+00
2.4622717835e-01	1.4134247868e-02	0.0000000000e+00
2.4652482490e-01	1.3321176737e-02	0.0000000000e+00
2.4683079730e-01	1.2473062981e-02	0.0000000000e+00
2.4713499115e-01	1.1603986834e-02	0.0000000000e+00
2.4742875920e-01	1.0736448734e-02	0.0000000000e+00
2.4771095826e-01	9.8796180263e-03	0.0000000000e+00
2.4798355405e-01	9.0337185791e-03	0.0000000000e+00
2.4824862086e-01	8.1979050592e-03	0.0000000000e+00
2.4850780923e-01	7.3716450753e-03	0.0000000000e+00
2.4880061733e-01	6.4285260081e-03	0.0000000000e+00
2.4925709583e-01	4.4350099982e-03	0.0000000000e+00
2.4919640237e-01	1.8236785378e-03	0.0000000000e+00
2.4863926236e-01	-4.1058808500e-04	0.0000000000e+00
2.4763424826e-01	-2.4640550348e-03	0.0000000000e+00
2.4607680553e-01	-4.4348651990e-03	0.0000000000e+00
2.4415592733e-01	-5.9033985336e-03	0.0000000000e+00
2.4270137271e-01	-6.6130120893e-03	0.0000000000e+00
2.4115573840e-01	-7.1534080179e-03	0.0000000000e+00
2.3941725863e-01	-7.4011585902e-03	0.0000000000e+00
2.3780189873e-01	-7.4207944071e-03	0.0000000000e+00
2.3606915137e-01	-7.1402062957e-03	0.0000000000e+00
2.3413093792e-01	-6.4994776538e-03	0.0000000000e+00
2.3246656005e-01	-5.5068013062e-03	0.0000000000e+00
2.3088621886e-01	-4.2049086806e-03	0.0000000000e+00
2.2977685277e-01	-2.7873385932e-03	0.0000000000e+00
2.2930746218e-01	-2.1114403112e-03	0.0000000000e+00
2.2881882736e-01	-1.4090237388e-03	0.0000000000e+00
2.2831303894e-01	-6.5415675290e-04	0.0000000000e+00
2.2783711558e-01	6.5431297875e-05	0.0000000000e+00
2.2735527589e-01	7.8800830647e-04	0.0000000000e+00
2.2684056026e-01	1.5571322491e-03	0.0000000000e+00
2.2629651777e-01	2.3761791328e-03	0.0000000000e+00
2.2575520635e-01	3.2013435396e-03	0.0000000000e+00
2.2521417766e-01	4.0179524558e-03	0.0000000000e+00
2.2464202134e-01	4.8706421884e-03	0.0000000000e+00
2.2404457203e-01	5.7599384889e-03	0.0000000000e+00
2.2343594912e-01	6.6610264875e-03	0.0000000000e+00
2.2281460711e-01	7.5700523455e-03	0.0000000000e+00
2.2217477537e-01	8.4899275032e-03	0.0000000000e+00
2.2150162159e-01	9.4380771622e-03	0.0000000000e+00
2.2078716163e-01	1.0432452377e-02	0.0000000000e+00
2.2004540933e-01	1.1461716360e-02	0.0000000000e+00
2.1929669419e-01	1.2495597515e-02	0.0000000000e+00
2.1856067020e-01	1.3494621301e-02	0.0000000000e+00
2.1779555815e-01	1.4486544567e-02	0.0000000000e+00
2.1693418013e-01	1.5571145296e-02	0.0000000000e+00
2.1605522636e-01	1.6694901488e-02	0.0000000000e+00
2.1520858103e-01	1.7754721155e-02	0.0000000000e+00
2.1431671117e-01	1.8823115657e-02	0.0000000000e+00
2.1334342449e-01	1.9969382872e-02	0.0000000000e+00
2.1234017114e-01	2.1158959933e-02	0.0000000000e+00
2.1135304879e-01	2.2327904572e-02	0.0000000000e+00
2.1037838594e-01	2.3456825071e-02	0.0000000000e+00
2.0938118748e-01	2.4569916574e-02	0.0000000000e+00
2.0833942107e-01	2.5695550248e-02	0.0000000000e+00
2.0725010980e-01	2.6843561274e-02	0.0000000000e+00
2.0611247322e-01	2.8025427872e-02	0.0000000000e+00
2.0493649320e-01	2.9246343101e-02	0.0000000000e+00
2.0376015380e-01	3.0478803537e-02	0.0000000000e+00
2.0261153789e-01	3.1679521233e-02	0.0000000000e+00
2.0147295533e-01	3.2845681991e-02	0.0000000000e+00
2.0030819273e-01	3.4009208790e-02	0.0000000000e+00
1.9910726529e-01	3.5192326726e-02	0.0000000000e+00
1.9788736465e-01	3.6389368272e-02	0.0000000000e+00
1.9666286973e-01	3.7589566504e-02	0.0000000000e+00
1.9544207829e-01	3.8785988712e-02	0.0000000000e+00
1.9423215730e-01	3.9969225678e-02	0.0000000000e+00
1.9303416561e-01	4.1133106994e-02	0.0000000000e+00
1.9184524313e-01	4.2276366354e-02	0.0000000000e+00
1.9065560396e-01	4.3405681497e-02	0.0000000000e+00
1.8945422499e-01	4.4536371666e-02	0.0000000000e+00
1.8825093771e-01	4.5669588364e-02	0.0000000000e+00
1.8706584709e-01	4.6788200191e-02	0.0000000000e+00
1.8590589142e-01	4.7880315551e-02	0.0000000000e+00
1.8477033020e-01	4.8941573291e-02	0.0000000000e+00
1.8365873363e-01	4.9967357996e-02	0.0000000000e+00
1.8256978276e-01	5.0954050713e-02	0.0000000000e+00
1.8149340025e-01	5.1906576735e-02	0.0000000000e+00
1.8041029868e-01	5.2844046208e-02	0.0000000000e+00
1.7931362236e-01	5.3783113631e-02	0.0000000000e+00
1.7821382795e-01	5.4725521990e-02	0.0000000000e+00
1.7713672101e-01	5.5656403471e-02	0.0000000000e+00
1.7610151061e-01	5.6554301312e-02	0.0000000000e+00
1.7510841246e-01	5.7411897363e-02	0.0000000000e+00
1.7415174414e-01	5.8228308494e-02	0.0000000000e+00
1.7322498241e-01	5.9005555668e-02	0.0000000000e+00
1.7232450915e-01	5.9745104569e-02	0.0000000000e+00
1.7144862373e-01	6.0447285787e-02	0.0000000000e+00
1.7058595472e-01	6.1120567095e-02	0.0000000000e+00
1.6972029186e-01	6.1781921732e-02	0.0000000000e+00
1.6884835907e-01	6.2441562206e-02	0.0000000000e+00
1.6797587675e-01	6.3102194698e-02	0.0000000000e+00
1.6712757624e-01	6.3751232504e-02	0.0000000000e+00
1.6635443880e-01	6.4345700549e-02	0.0000000000e+00
1.6563558388e-01	6.4884340790e-02	0.0000000000e+00
1.6471432234e-01	6.5561577605e-02	0.0000000000e+00
1.6376253153e-01	6.6261786507e-02	0.0000000000e+00
1.6282155312e-01	6.6957746728e-02	0.0000000000e+00
1.6191101722e-01	6.7627141045e-02	0.0000000000e+00
1.6101942657e-01	6.8270350549e-02	0.0000000000e+00
1.6012231708e-01	6.8901575166e-02	0.0000000000e+00
1.5920627964e-01	6.9532961080e-02	0.0000000000e+00
1.5827205001e-01	7.0166961324e-02	0.0000000000e+00
1.5732188099e-01	7.0804959385e-02	0.0000000000e+00
1.5635776349e-01	7.1448423571e-02	0.0000000000e+00
1.5538706817e-01	7.2095285294e-02	0.0000000000e+00
1.5442470867e-01	7.2735714788e-02	0.0000000000e+00
1.5347994507e-01	7.3359505706e-02	0.0000000000e+00
1.5253406522e-01	7.3973983475e-02	0.0000000000e+00
1.5155365809e-01	7.4604318609e-02	0.0000000000e+00
1.5057852285e-01	7.5236084903e-02	0.0000000000e+00
1.4963628001e-01	7.5838996349e-02	0.0000000000e+00
1.4867303502e-01	7.6443377579e-02	0.0000000000e+00
1.4768424832e-01	7.7063519753e-02	0.0000000000e+00
1.4669978650e-01	7.7680879380e-02	0.0000000000e+00
1.4572232029e-01	7.8291725213e-02	0.0000000000e+00
1.4475359772e-01	7.8893667877e-02	0.0000000000e+00
1.4380682514e-01	7.9475699644e-02	0.0000000000e+00
1.4288286827e-01	8.0030168573e-02	0.0000000000e+00
1.4193884196e-01	8.0578206832e-02	0.0000000000e+00
1.4094213907e-01	8.1148350424e-02	0.0000000000e+00
1.3993193502e-01	8.1729079838e-02	0.0000000000e+00
1.3895653058e-01	8.2288070847e-02	0.0000000000e+00
1.3802792330e-01	8.2808910250e-02	0.0000000000e+00
1.3714095805e-01	8.3285529696e-02	0.0000000000e+00
1.3623648712e-01	8.3741397455e-02	0.0000000000e+00
1.3524151041e-01	8.4223029239e-02	0.0000000000e+00
1.3422664798e-01	8.4716033534e-02	0.0000000000e+00
1.3323945612e-01	8.5184137560e-02	0.0000000000e+00
1.3222291716e-01	8.5655233155e-02	0.0000000000e+00
1.3126687209e-01	8.6097827878e-02	0.0000000000e+00
1.3018873795e-01	8.6560862790e-02	0.0000000000e+00
1.2887435780e-01	8.7179501400e-02	0.0000000000e+00
1.2770644622e-01	8.7802061960e-02	0.0000000000e+00
1.2658530429e-01	8.8399248270e-02	0.0000000000e+00
1.2531742244e-01	8.9137308456e-02	0.0000000000e+00
1.2412626548e-01	8.9915182229e-02	0.0000000000e+00
1.2280200233e-01	9.0843721034e-02	0.0000000000e+00
1.2151068280e-01	9.1954210445e-02	0.0000000000e+00
1.2016233348e-01	9.3279605812e-02	0.0000000000e+00
1.1889620162e-01	9.4955164805e-02	0.0000000000e+00
